"Date of Airing (EST)","Topic List","Fact Check","TV Clip",Organization,Collection
2016-10-09,"Candidate Biography,Political Ads",http://www.politifact.com/truth-o-meter/statements/2016/oct/11/donald-trump/donald-trump-base-claim-about-michelle-obama-criti/,https://archive.org/details/CSPAN_20161010_010000_Presidential_Nominees_Debate_at_Washington_University/start/1304.5/end/1318,PolitiFact,trumparchive
2016-10-09,"Obama Birth Certificate",http://www.factcheck.org/2016/10/factchecking-the-second-presidential-debate/,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report/start/1251.3/end/1289,FactCheck.org,trumparchive
2016-10-09,"Candidate Biography,Criminal Justice,Women",http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/trump-says-clinton-laughed-about-rape-case/,https://archive.org/details/CSPAN_20161010_010000_Presidential_Nominees_Debate_at_Washington_University/start/1074.5/end/1102.1,PolitiFact,trumparchive
2016-10-09,"Women,Crime",http://www.factcheck.org/2016/10/factchecking-the-second-presidential-debate/,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report/start/1059.8/end/1140,FactCheck.org,trumparchive
2016-10-09,Women,http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/donald-trump-says-hillary-clinton-viciously-attack/,https://archive.org/details/CSPAN_20161010_010000_Presidential_Nominees_Debate_at_Washington_University/start/1054.4/end/1081.8,PolitiFact,trumparchive
2016-10-02,"Campaign Finance,Corporations,Wealth",http://www.politifact.com/wisconsin/statements/2016/oct/06/donald-trump/how-much-money-have-wall-street-and-hedge-funds-gi/,https://archive.org/details/CSPAN_20161002_223100_Munk_Debate_Focuses_on_Donald_Trumps_Candidacy_in_2016/start/2326/end/2337.3,PolitiFact,trumparchive
2016-09-27,"Candidate Biography,Jobs",http://www.politifact.com/truth-o-meter/statements/2016/oct/07/donald-trump/trump-clinton-promised-add-200k-jobs-upstate-new-y/,https://archive.org/details/CSPAN2_20160927_231500_US_Senate/start/730.5/end/754.2,PolitiFact,trumparchive
2016-09-26,Immigration,http://www.politifact.com/truth-o-meter/statements/2016/sep/29/donald-trump/trump-says-1800-people-who-were-going-be-deported-/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/5878/end/5906.7,PolitiFact,trumparchive
2016-09-26,"Clinton on Trump and Equal Pay",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/5716/end/5735,FactCheck.org,trumparchive
2016-09-26,"Iran,Foreign Policy",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/5309/end/5359.3,FactCheck.org,trumparchive
2016-09-26,"Candidate Biography,Foreign Policy,History,Iraq",http://www.politifact.com/truth-o-meter/statements/2016/sep/26/donald-trump/donald-trump-claims-again-he-was-against-war-iraq/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/4810.2/end/4821.3,PolitiFact,trumparchive
2016-09-26,"Iraq,Foreign Policy",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/4780.7/end/4840.7,FactCheck.org,trumparchive
2016-09-26,"Foreign Policy,Military,Terrorism",http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trump-wrong-again-about-nato-increasing-ter/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/4714.8/end/4744.8,PolitiFact,trumparchive
2016-09-26,"Candidate Biography,Legal Issues,Biography",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/28/trumps-claim-that-a-racial-discrimination-suit-was-brought-against-many-real-estate-firms/?utm_term%3D.b21eab4871aa,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/3891.5/end/3939,"Washington Post",trumparchive
2016-09-26,"Obama Birth Certificate",http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/trump-again-tries-pin-birtherism-clinton-insiders/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/3600.7/end/3628.5,PolitiFact,trumparchive
2016-09-26,"Obama Birth Certificate",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/3556.5/end/3616.5,FactCheck.org,trumparchive
2016-09-26,Crime,http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trump-base-saying-murders-are-new-york-city/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/3397.5/end/3421.2,PolitiFact,trumparchive
2016-09-26,"Crime,Law enforcement,Civil Rights",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/3381.5/end/3419.6,FactCheck.org,trumparchive
2016-09-26,"Crime,Criminal Justice,Supreme Court",http://www.politifact.com/truth-o-meter/statements/2016/sep/28/donald-trump/debate-donald-trump-says-stop-and-frisk-constituti/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/2928/end/2951.3,PolitiFact,trumparchive
2016-09-26,"Crime,Legal Issues,Civil Rights",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/28/trumps-false-claim-that-stop-and-frisk-was-not-ruled-unconstitutional/?utm_term%3D.fcc48f51fe50,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/2925/end/2960,"Washington Post",trumparchive
2016-09-26,"Crime,Guns,Public Safety",http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trump-says-chicago-has-experienced-thousand/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/2833/end/2857,PolitiFact,trumparchive
2016-09-26,"Debates,Candidate Biography,Business",https://www.washingtonpost.com/news/fact-checker/wp/2016/10/03/trumps-claim-that-his-hotel-in-d-c-is-under-budget-ahead-of-schedule/?utm_term%3D.fec272d51fa5,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/2582/end/2594.5,"Washington Post",trumparchive
2016-09-26,"Trade,Deficit,Economy",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/1942.9/end/1965,FactCheck.org,trumparchive
2016-09-26,"Candidate Biography,Economy,Income,Job Accomplishments,Taxes,Transparency,Wealth",http://www.politifact.com/truth-o-meter/statements/2016/sep/26/donald-trump/donald-trump-talks-about-his-finances-first-presid/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/1916/end/1939,PolitiFact,trumparchive
2016-09-26,Economy,https://www.washingtonpost.com/news/fact-checker/wp/2017/03/13/president-trump-the-king-of-flip-flops,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/1842/end/1860.2,"Washington Post",trumparchive
2016-09-26,"Candidate Biography,Economy,Foreign Policy,History,Trade",http://www.politifact.com/truth-o-meter/statements/2016/sep/26/donald-trump/donald-trump-says-hillary-clinton-lauded-controver/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/1317.3/end/1336.4,PolitiFact,trumparchive
2016-09-26,Trade,http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/1303/end/1347.5,FactCheck.org,trumparchive
2016-09-26,"Candidate Biography,Economy,Foreign Policy,Trade",http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trump-my-trans-pacific-partnership-oppositi/,https://archive.org/details/CSPAN_20160927_010000_Presidential_Nominees_Participate_in_Debate_at_Hofstra_University/start/1285.8/end/1332.7,PolitiFact,trumparchive
2016-09-26,"Climate Change,Environment",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/1040/end/1057.5,FactCheck.org,trumparchive
2016-09-26,"Candidate Biography,China,Climate Change,Economy,Energy,Environment,History,Science",http://www.politifact.com/truth-o-meter/statements/2016/sep/26/donald-trump/donald-trump-denies-saying-global-warming-chinese-/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/1035/end/1055.2,PolitiFact,trumparchive
2016-09-26,"Jobs,Trade",http://www.factcheck.org/2016/09/factchecking-the-first-debate/,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1/start/540/end/573,FactCheck.org,trumparchive
2016-09-24,"Climate Change,Economy,Energy,Environment,Jobs,Public Health,Regulation,Water",http://www.politifact.com/truth-o-meter/statements/2016/sep/25/donald-trump/donald-trump-wrong-say-hillary-clinton-wants-shut-/,https://archive.org/details/FOXNEWSW_20160924_222800_Americas_Election_HQ/start/696.5/end/706.5,PolitiFact,trumparchive
2016-09-24,Energy,http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trumps-false-clinton-energy-plan/,https://archive.org/details/FOXNEWSW_20160924_222800_Americas_Election_HQ/start/688.3/end/718.8,PolitiFact,trumparchive
2016-09-20,Immigration,http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/trump-says-clinton-would-bring-620000-refugees-her/,https://archive.org/details/FOXNEWSW_20160920_170100_Happening_Now/start/9.7/end/29.5,PolitiFact,trumparchive
2016-09-19,"Immigration,Terrorism",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/20/trumps-claim-linking-new-york-bombing-to-an-extremely-open-immigration-system/?utm_term%3D.1a0962c80331,https://archive.org/details/CSPAN_20160920_013700_Key_Capitol_Hill_Hearings/start/210/end/227,"Washington Post",trumparchive
2016-09-19,"Diversity,Homeland Security,Legal Issues,Religion",http://www.politifact.com/truth-o-meter/statements/2016/sep/21/donald-trump/donald-trump-says-he-never-called-profiling-muslim/,https://archive.org/details/FOXNEWSW_20160920_000500_The_OReilly_Factor/start/345.6/end/388,PolitiFact,trumparchive
2016-09-19,"Crime,Civil Rights,Terrorism",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/22/trumps-claim-that-were-not-allowed-to-profile-potential-terrorists/?utm_term%3D.3c61b4accc16,https://archive.org/details/FOXNEWSW_20160919_110300_FOX__Friends/start/1232.6/end/1279.2,"Washington Post",trumparchive
2016-09-16,"Obama Birth Certificate",http://www.politifact.com/truth-o-meter/statements/2016/sep/16/donald-trump/donald-trumps-pants-fire-claim-he-finished-obama-b/,https://archive.org/details/CSPAN_20160916_145800_Key_Capitol_Hill_Hearings/start/2035/end/2056.3,PolitiFact,trumparchive
2016-09-16,"Obama Birth Certificate",http://www.factcheck.org/2016/09/trump-on-birtherism-wrong-and-wrong/,https://archive.org/details/CSPAN_20160916_145800_Key_Capitol_Hill_Hearings/start/2033.6/end/2047.5,FactCheck.org,trumparchive
2016-09-16,"Obama Birth Certificate",http://www.politifact.com/truth-o-meter/statements/2016/sep/16/donald-trump/fact-checking-donald-trumps-claim-hillary-clinton-/,https://archive.org/details/CSPAN_20160916_145800_Key_Capitol_Hill_Hearings/start/2032.9/end/2048.3,PolitiFact,trumparchive
2016-09-15,"Climate Change,Carbon Emissions,Government Regulation",http://www.factcheck.org/2016/11/the-candidates-on-climate-change/,https://archive.org/details/CSPAN_20160915_200700_Key_Capitol_Hill_Hearings/start/1906.3/end/1928.4,FactCheck.org,trumparchive
2016-09-15,"Jobs,Economy",http://www.factcheck.org/2016/09/groundhog-friday-12/,https://archive.org/details/CSPAN_20160915_174300_U.S._House_of_Representatives_Legislative_Business/start/470.4/end/483,FactCheck.org,trumparchive
2016-09-15,"Economy,Unemployment Rate,Jobs",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/16/trumps-claim-one-in-six-young-men-are-jobless-or-in-jail-because-of-obamas-policies/?utm_term%3D.c6d535caca6a,https://archive.org/details/BLOOMBERG_20160915_160100_Bloomberg_Markets/start/117/end/127,"Washington Post",trumparchive
2016-09-15,"Economy,Unemployment Rate,Jobs",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/16/trumps-absurb-claim-that-92-million-americans-represent-a-nation-of-jobless-americans/?utm_term%3D.bb620fec6e55,https://archive.org/details/MSNBCW_20160915_154800_The_Place_for_Politics_2016/start/80/end/93,"Washington Post",trumparchive
2016-09-13,"Children,Health Care",http://www.politifact.com/truth-o-meter/statements/2016/sep/14/donald-trump/trump-claim-Hillary-Clinton-has-no-child-ca/,https://archive.org/details/FBC_20160914_000100_Kennedy/start/134.1/end/147.4,PolitiFact,trumparchive
2016-09-13,"Childre,Child Care,Family Leave,Labor",http://www.factcheck.org/2016/09/trump-on-clintons-child-care-plan/,https://archive.org/details/FOXNEWSW_20160914_000100_The_OReilly_Factor/start/131/end/146.9,FactCheck.org,trumparchive
2016-09-13,"Health Care,Jobs",http://www.factcheck.org/2016/09/groundhog-friday-12/,https://archive.org/details/CSPAN_20160913_043500_Former_President_Bill_Clinton_Campaigns_in_Pittsburgh_Pennsylvania/start/1214.8/end/1232.4,FactCheck.org,trumparchive
2016-09-12,"Iran,Nuclear,Foreign Policy",http://www.factcheck.org/2016/09/groundhog-friday-12/,https://archive.org/details/FBC_20160912_165300_Cavuto_Coast_to_Coast/start/450/end/469,FactCheck.org,trumparchive
2016-09-12,Drugs,http://www.politifact.com/truth-o-meter/statements/2016/sep/13/donald-trump/trump-right-heroin-coming-through-southern-border/,https://archive.org/details/CNBC_20160912_112100_Squawk_Box/start/538.5/end/559,PolitiFact,trumparchive
2016-09-12,"Health Care,Jobs,Wages",http://www.factcheck.org/2016/09/more-bogus-trumponomics/,https://archive.org/details/FOXNEWSW_20160912_110400_FOX__Friends/start/279/end/292.5,FactCheck.org,trumparchive
2016-09-09,"Wages,Income,Economy",http://www.factcheck.org/2016/09/groundhog-friday-12/,https://archive.org/details/FOXNEWSW_20160910_002000_The_OReilly_Factor/start/701.1/end/711.1,FactCheck.org,trumparchive
2016-09-09,"Jobs,Unemployment Rate,Candidate Biography",http://www.factcheck.org/2016/09/trumps-job-loss-exaggeration/,https://archive.org/details/FOXNEWSW_20160910_002000_The_OReilly_Factor/start/258/end/303.5,FactCheck.org,trumparchive
2016-09-08,"Education,Government Efficiency",http://www.politifact.com/ohio/statements/2016/sep/21/donald-trump/trump-us-spends-more-almost-any-other-major-countr/,https://archive.org/details/MSNBCW_20160908_182500_The_Place_for_Politics_2016/start/1158/end/1202.3,PolitiFact,trumparchive
2016-09-07,"Immigration,Veterans",http://www.politifact.com/truth-o-meter/statements/2016/sep/09/donald-trump/trump-says-veterans-treated-worse-illegal-immigran/,https://archive.org/details/CSPAN2_20160908_022500_Key_Capitol_Hill_Hearings/start/1847/end/1860.4,PolitiFact,trumparchive
2016-09-07,"Government Spening,Military",http://www.factcheck.org/2016/09/trump-on-zombie-spending/,https://archive.org/details/CSPAN2_20160908_022500_Key_Capitol_Hill_Hearings/start/1105.6/end/1128.7,FactCheck.org,trumparchive
2016-09-07,"Foreign Policy,Libya",http://www.factcheck.org/2016/09/factchecking-the-nbc-forum/,https://archive.org/details/MSNBCW_20160908_003000_The_Commander-In-Chief_Forum/start/1408/end/1427.1,FactCheck.org,trumparchive
2016-09-07,"Miscellaneous,Women,Crime. Military",https://www.washingtonpost.com/news/fact-checker/wp/2016/09/08/no-trump-and-lauer-military-sexual-assaults-are-not-about-men-and-women-having-sex/?utm_term%3D.673867449eae,https://archive.org/details/MSNBCW_20160908_003000_The_Commander-In-Chief_Forum/start/1237/end/1270,"Washington Post",trumparchive
2016-09-07,Veterans,http://www.factcheck.org/2016/09/factchecking-the-nbc-forum/,https://archive.org/details/MSNBCW_20160908_003000_The_Commander-In-Chief_Forum/start/1015.5/end/1025.5,FactCheck.org,trumparchive
2016-09-07,Veterans,http://www.politifact.com/truth-o-meter/statements/2016/sep/07/donald-trump/Trump-says-Clinton-satisfied-with-VA/,https://archive.org/details/MSNBCW_20160908_003000_The_Commander-In-Chief_Forum/start/1015.1/end/1036.1,PolitiFact,trumparchive
